0	None	S	0
1	None	I1	0
2	None	S	0
3	None	S	0
4	None	S	0
5	None	S	0
6	None	S	0
7	None	S	0
8	None	S	0
9	None	S	0
10	None	S	0
11	None	S	0
12	None	S	0
13	None	S	0
14	None	S	0
15	None	S	0
16	None	S	0
17	None	S	0
18	None	S	0
19	None	S	0
20	None	S	0
21	None	S	0
22	None	S	0
23	None	S	0
24	None	S	0
25	None	S	0
26	None	S	0
27	None	S	0
28	None	S	0
29	None	S	0
30	None	S	0
31	None	S	0
32	None	S	0
33	None	S	0
34	None	S	0
35	None	S	0
36	None	S	0
37	None	S	0
38	None	S	0
39	None	S	0
40	None	S	0
41	None	S	0
42	None	S	0
43	None	S	0
44	None	S	0
45	None	S	0
46	None	S	0
47	None	S	0
48	None	S	0
49	None	S	0
50	None	S	0
51	None	S	0
52	None	S	0
53	None	S	0
54	None	S	0
55	None	S	0
56	None	S	0
57	None	S	0
58	None	S	0
59	None	S	0
60	None	S	0
61	None	S	0
62	None	S	0
63	None	S	0
64	None	S	0
65	None	S	0
66	None	S	0
67	None	S	0
68	None	S	0
69	None	S	0
70	None	S	0
71	None	S	0
72	None	S	0
73	None	S	0
74	None	S	0
75	None	S	0
76	None	S	0
77	None	S	0
78	None	S	0
79	None	S	0
80	None	S	0
81	None	S	0
82	None	S	0
83	None	S	0
84	None	S	0
85	None	S	0
86	None	S	0
87	None	S	0
88	None	S	0
89	None	S	0
90	None	S	0
91	None	S	0
92	None	S	0
93	None	S	0
94	None	S	0
95	None	S	0
96	None	S	0
97	None	S	0
98	None	S	0
99	None	S	0
100	None	S	0
101	None	S	0
102	None	S	0
103	None	S	0
104	None	S	0
105	None	S	0
106	None	S	0
107	None	S	0
108	None	S	0
109	None	S	0
110	None	S	0
111	None	S	0
112	None	S	0
113	None	S	0
114	None	S	0
115	None	S	0
116	None	S	0
117	None	S	0
118	None	S	0
119	None	S	0
120	None	S	0
121	None	S	0
122	None	S	0
123	None	S	0
124	None	S	0
125	None	S	0
126	None	S	0
127	None	S	0
128	None	S	0
129	None	S	0
130	None	S	0
131	None	S	0
132	None	S	0
133	None	S	0
134	None	S	0
135	None	S	0
136	None	S	0
137	None	S	0
138	None	S	0
139	None	S	0
140	None	S	0
141	None	S	0
142	None	S	0
143	None	S	0
144	None	S	0
145	None	S	0
146	None	S	0
147	None	S	0
148	None	S	0
149	None	S	0
150	None	S	0
151	None	S	0
152	None	S	0
153	None	S	0
154	None	S	0
155	None	S	0
156	None	S	0
157	None	S	0
158	None	S	0
159	None	S	0
160	None	S	0
161	None	S	0
162	None	S	0
163	None	S	0
164	None	S	0
165	None	S	0
166	None	S	0
167	None	S	0
168	None	S	0
169	None	S	0
170	None	S	0
171	None	S	0
172	None	S	0
173	None	S	0
174	None	S	0
175	None	S	0
176	None	S	0
177	None	S	0
178	None	S	0
179	None	S	0
180	None	S	0
181	None	S	0
182	None	S	0
183	None	S	0
184	None	S	0
185	None	S	0
186	None	S	0
187	None	S	0
188	None	S	0
189	None	S	0
190	None	S	0
191	None	S	0
192	None	S	0
193	None	S	0
194	None	S	0
195	None	S	0
196	None	S	0
197	None	S	0
198	None	S	0
199	None	S	0
200	None	S	0
201	None	S	0
202	None	S	0
203	None	S	0
204	None	S	0
205	None	S	0
206	None	S	0
207	None	S	0
208	None	S	0
209	None	S	0
210	None	S	0
211	None	S	0
212	None	S	0
213	None	S	0
214	None	S	0
215	None	S	0
216	None	S	0
217	None	S	0
218	None	S	0
219	None	S	0
220	None	S	0
221	None	S	0
222	None	S	0
223	None	S	0
224	None	S	0
225	None	S	0
226	None	S	0
227	None	S	0
228	None	S	0
229	None	S	0
230	None	S	0
231	None	S	0
232	None	S	0
233	None	S	0
234	None	S	0
235	None	S	0
236	None	S	0
237	None	S	0
238	None	S	0
239	None	S	0
240	None	S	0
241	None	S	0
242	None	S	0
243	None	S	0
244	None	S	0
245	None	S	0
246	None	S	0
247	None	S	0
248	None	S	0
249	None	S	0
250	None	S	0
251	None	S	0
252	None	S	0
253	None	S	0
254	None	S	0
255	None	S	0
256	None	S	0
257	None	S	0
258	None	S	0
259	None	S	0
260	None	S	0
261	None	S	0
262	None	S	0
263	None	S	0
264	None	S	0
265	None	S	0
266	None	S	0
267	None	S	0
268	None	S	0
269	None	S	0
270	None	S	0
271	None	S	0
272	None	S	0
273	None	S	0
274	None	S	0
275	None	S	0
276	None	S	0
277	None	S	0
278	None	S	0
279	None	S	0
280	None	S	0
281	None	S	0
282	None	S	0
283	None	S	0
284	None	S	0
285	None	S	0
286	None	S	0
287	None	S	0
288	None	S	0
289	None	S	0
290	None	S	0
291	None	S	0
292	None	S	0
293	None	S	0
294	None	S	0
295	None	S	0
296	None	S	0
297	None	S	0
298	None	S	0
299	None	S	0
300	None	S	0
301	None	S	0
302	None	S	0
303	None	S	0
304	None	S	0
305	None	S	0
306	None	S	0
307	None	S	0
308	None	S	0
309	None	S	0
310	None	S	0
311	None	S	0
312	None	S	0
313	None	S	0
314	None	S	0
315	None	S	0
316	None	S	0
317	None	S	0
318	None	S	0
319	None	S	0
320	None	S	0
321	None	S	0
322	None	S	0
323	None	S	0
324	None	S	0
325	None	S	0
326	None	S	0
327	None	S	0
328	None	S	0
329	None	S	0
330	None	S	0
331	None	S	0
332	None	S	0
333	None	S	0
334	None	S	0
335	None	S	0
336	None	S	0
337	None	S	0
338	None	S	0
339	None	S	0
340	None	S	0
341	None	S	0
342	None	S	0
343	None	S	0
344	None	S	0
345	None	S	0
346	None	S	0
347	None	S	0
348	None	S	0
349	None	S	0
350	None	S	0
351	None	S	0
352	None	S	0
353	None	S	0
354	None	S	0
355	None	S	0
356	None	S	0
357	None	S	0
358	None	S	0
359	None	S	0
360	None	S	0
361	None	S	0
362	None	S	0
363	None	S	0
364	None	S	0
365	None	S	0
366	None	S	0
367	None	S	0
368	None	S	0
369	None	S	0
370	None	S	0
371	None	S	0
372	None	S	0
373	None	S	0
374	None	S	0
375	None	S	0
376	None	S	0
377	None	S	0
378	None	S	0
379	None	S	0
380	None	S	0
381	None	S	0
382	None	S	0
383	None	S	0
384	None	S	0
385	None	S	0
386	None	S	0
387	None	S	0
388	None	S	0
389	None	S	0
390	None	S	0
391	None	S	0
392	None	S	0
393	None	S	0
394	None	S	0
395	None	S	0
396	None	S	0
397	None	S	0
398	None	S	0
399	None	S	0
400	None	S	0
401	None	S	0
402	None	S	0
403	None	S	0
404	None	S	0
405	None	S	0
406	None	S	0
407	None	S	0
408	None	S	0
409	None	S	0
410	None	S	0
411	None	S	0
412	None	S	0
413	None	S	0
414	None	S	0
415	None	S	0
416	None	S	0
417	None	S	0
418	None	S	0
419	None	S	0
420	None	S	0
421	None	S	0
422	None	S	0
423	None	S	0
424	None	S	0
425	None	S	0
426	None	S	0
427	None	S	0
428	None	S	0
429	None	S	0
430	None	S	0
431	None	S	0
432	None	S	0
433	None	S	0
434	None	S	0
435	None	S	0
436	None	S	0
437	None	S	0
438	None	S	0
439	None	S	0
440	None	S	0
441	None	S	0
442	None	S	0
443	None	S	0
444	None	S	0
445	None	S	0
446	None	S	0
447	None	S	0
448	None	S	0
449	None	S	0
450	None	S	0
451	None	S	0
452	None	S	0
453	None	S	0
454	None	S	0
455	None	S	0
456	None	S	0
457	None	S	0
458	None	S	0
459	None	S	0
460	None	S	0
461	None	S	0
462	None	S	0
463	None	S	0
464	None	S	0
465	None	S	0
466	None	S	0
467	None	S	0
468	None	S	0
469	None	S	0
470	None	S	0
471	None	S	0
472	None	S	0
473	None	S	0
474	None	S	0
475	None	S	0
476	None	S	0
477	None	S	0
478	None	S	0
479	None	S	0
480	None	S	0
481	None	S	0
482	None	S	0
483	None	S	0
484	None	S	0
485	None	S	0
486	None	S	0
487	None	S	0
488	None	S	0
489	None	S	0
490	None	S	0
491	None	S	0
492	None	S	0
493	None	S	0
494	None	S	0
495	None	S	0
496	None	S	0
497	None	S	0
498	None	S	0
499	None	S	0
500	None	S	0
501	None	S	0
502	None	S	0
503	None	S	0
504	None	S	0
505	None	S	0
506	None	S	0
507	None	S	0
508	None	S	0
509	None	S	0
510	None	S	0
511	None	S	0
512	None	S	0
513	None	S	0
514	None	S	0
515	None	S	0
516	None	S	0
517	None	S	0
518	None	S	0
519	None	S	0
520	None	S	0
521	None	S	0
522	None	S	0
523	None	S	0
524	None	S	0
525	None	S	0
526	None	S	0
527	None	S	0
528	None	S	0
529	None	S	0
530	None	S	0
531	None	S	0
532	None	S	0
533	None	S	0
534	None	S	0
535	None	S	0
536	None	S	0
537	None	S	0
538	None	S	0
539	None	S	0
540	None	S	0
541	None	S	0
542	None	S	0
543	None	S	0
544	None	S	0
545	None	S	0
546	None	S	0
547	None	S	0
548	None	S	0
549	None	S	0
550	None	S	0
551	None	S	0
552	None	S	0
553	None	S	0
554	None	S	0
555	None	S	0
556	None	S	0
557	None	S	0
558	None	S	0
559	None	S	0
560	None	S	0
561	None	S	0
562	None	S	0
563	None	S	0
564	None	S	0
565	None	S	0
566	None	S	0
567	None	S	0
568	None	S	0
569	None	S	0
570	None	S	0
571	None	S	0
572	None	S	0
573	None	S	0
574	None	S	0
575	None	S	0
576	None	S	0
577	None	S	0
578	None	S	0
579	None	S	0
580	None	S	0
581	None	S	0
582	None	S	0
583	None	S	0
584	None	S	0
585	None	S	0
586	None	S	0
587	None	S	0
588	None	S	0
589	None	S	0
590	None	S	0
591	None	S	0
592	None	S	0
593	None	S	0
594	None	S	0
595	None	S	0
596	None	S	0
597	None	S	0
598	None	S	0
599	None	S	0
600	None	S	0
601	None	S	0
602	None	S	0
603	None	S	0
604	None	S	0
605	None	S	0
606	None	S	0
607	None	S	0
608	None	S	0
609	None	S	0
610	None	S	0
611	None	S	0
612	None	S	0
613	None	S	0
614	None	S	0
615	None	S	0
616	None	S	0
617	None	S	0
618	None	S	0
619	None	S	0
620	None	S	0
621	None	S	0
622	None	S	0
623	None	S	0
624	None	S	0
625	None	S	0
626	None	S	0
627	None	S	0
628	None	S	0
629	None	S	0
630	None	S	0
631	None	S	0
632	None	S	0
633	None	S	0
634	None	S	0
635	None	S	0
636	None	S	0
637	None	S	0
638	None	S	0
639	None	S	0
640	None	S	0
641	None	S	0
642	None	S	0
643	None	S	0
644	None	S	0
645	None	S	0
646	None	S	0
647	None	S	0
648	None	S	0
649	None	S	0
650	None	S	0
651	None	S	0
652	None	S	0
653	None	S	0
654	None	S	0
655	None	S	0
656	None	S	0
657	None	S	0
658	None	S	0
659	None	S	0
660	None	S	0
661	None	S	0
662	None	S	0
663	None	S	0
664	None	S	0
665	None	S	0
666	None	S	0
667	None	S	0
668	None	S	0
669	None	S	0
670	None	S	0
671	None	S	0
672	None	S	0
673	None	S	0
674	None	S	0
675	None	S	0
676	None	S	0
677	None	S	0
678	None	S	0
679	None	S	0
680	None	S	0
681	None	S	0
682	None	S	0
683	None	S	0
684	None	S	0
685	None	S	0
686	None	S	0
687	None	S	0
688	None	S	0
689	None	S	0
690	None	S	0
691	None	S	0
692	None	S	0
693	None	S	0
694	None	S	0
695	None	S	0
696	None	S	0
697	None	S	0
698	None	S	0
699	None	S	0
700	None	S	0
701	None	S	0
702	None	S	0
703	None	S	0
704	None	S	0
705	None	S	0
706	None	S	0
707	None	S	0
708	None	S	0
709	None	S	0
710	None	S	0
711	None	S	0
712	None	S	0
713	None	S	0
714	None	S	0
715	None	S	0
716	None	S	0
717	None	S	0
718	None	S	0
719	None	S	0
720	None	S	0
